,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId
23_13,1,0,1,2,restaurant,319,1,4,23,13
23_14,1,0,1,2,restaurant,319,1,4,23,14
23_15,2,2,0,0,restaurant,319,1,4,23,15
23_16,1,0,1,2,restaurant,319,1,4,23,16
23_17,1,0,1,2,restaurant,319,1,4,23,17
23_18,1,0,1,2,restaurant,319,1,4,23,18
23_19,2,2,0,0,restaurant,319,1,4,23,19
23_20,1,1,1,1,restaurant,319,2,4,23,20
23_21,2,1,0,1,restaurant,319,2,4,23,21
23_22,1,0,1,2,restaurant,319,2,4,23,22
23_23,1,2,1,0,restaurant,319,2,4,23,23
23_24,2,1,0,1,restaurant,319,2,4,23,24
23_25,2,2,0,0,restaurant,319,2,4,23,25
23_26,2,1,0,1,restaurant,319,2,4,23,26
23_27,1,0,1,2,restaurant,319,2,4,23,27
23_28,2,2,0,0,restaurant,319,2,4,23,28
23_29,1,0,1,2,restaurant,319,2,4,23,29
24_0,2,2,0,0,room,319,0,4,24,0
24_1,1,2,1,0,room,319,0,4,24,1
24_2,0,1,2,1,room,319,0,4,24,2
24_3,2,2,0,0,room,319,0,4,24,3
24_4,2,2,0,0,room,319,0,4,24,4
24_5,2,2,0,0,room,319,0,4,24,5
24_7,2,2,0,0,room,319,0,4,24,7
24_8,2,2,0,0,room,319,0,4,24,8
24_9,2,2,0,0,room,319,0,4,24,9
24_10,2,2,0,0,room,319,1,4,24,10
24_11,0,2,2,0,room,319,1,4,24,11
24_12,2,2,0,0,room,319,1,4,24,12
24_13,0,2,2,0,room,319,1,4,24,13
24_14,1,2,1,0,room,319,1,4,24,14
24_15,2,2,0,0,room,319,1,4,24,15
24_16,2,1,0,1,room,319,1,4,24,16
24_17,0,2,2,0,room,319,1,4,24,17
24_18,2,2,0,0,room,319,1,4,24,18
24_19,2,2,0,0,room,319,1,4,24,19
25_0,2,2,0,0,facility,132,0,4,25,0
25_1,1,2,1,0,facility,132,0,4,25,1
25_2,2,2,0,0,facility,132,0,4,25,2
25_3,1,1,1,1,facility,132,0,4,25,3
25_4,1,0,1,2,facility,132,0,4,25,4
25_5,0,2,2,0,facility,132,0,4,25,5
25_6,1,1,1,1,facility,132,0,4,25,6
25_7,1,2,1,0,facility,132,0,4,25,7
25_8,2,2,0,0,facility,132,0,4,25,8
25_9,2,2,0,0,facility,132,0,4,25,9
25_10,2,1,0,1,facility,132,1,4,25,10
25_11,2,2,0,0,facility,132,1,4,25,11
25_12,2,1,0,1,facility,132,1,4,25,12
25_13,2,2,0,0,facility,132,1,4,25,13
25_14,2,2,0,0,facility,132,1,4,25,14
25_15,2,2,0,0,facility,132,1,4,25,15
25_16,2,2,0,0,facility,132,1,4,25,16
25_17,2,2,0,0,facility,132,1,4,25,17
25_18,2,2,0,0,facility,132,1,4,25,18
25_19,2,2,0,0,facility,132,1,4,25,19
26_0,1,0,1,2,reception,132,0,4,26,0
26_1,1,1,1,1,reception,132,0,4,26,1
26_2,1,0,1,2,reception,132,0,4,26,2
26_3,1,2,1,0,reception,132,0,4,26,3
26_4,1,1,1,1,reception,132,0,4,26,4
26_5,1,0,1,2,reception,132,0,4,26,5
26_6,1,0,1,2,reception,132,0,4,26,6
26_7,1,2,1,0,reception,132,0,4,26,7
26_8,1,2,1,0,reception,132,0,4,26,8
26_9,1,1,1,1,reception,132,0,4,26,9
26_10,2,2,0,0,reception,132,1,4,26,10
26_11,2,1,0,1,reception,132,1,4,26,11
26_12,2,1,0,1,reception,132,1,4,26,12
26_13,2,1,0,1,reception,132,1,4,26,13
26_14,2,1,0,1,reception,132,1,4,26,14
26_15,2,2,0,0,reception,132,1,4,26,15
26_16,0,2,2,0,reception,132,1,4,26,16
26_17,2,1,0,1,reception,132,1,4,26,17
26_18,2,2,0,0,reception,132,1,4,26,18
26_19,2,1,0,1,reception,132,1,4,26,19
27_0,2,2,0,0,pool,132,0,4,27,0
27_1,2,2,0,0,pool,132,0,4,27,1
27_2,2,2,0,0,pool,132,0,4,27,2
27_3,2,2,0,0,pool,132,0,4,27,3
27_4,2,2,0,0,pool,132,0,4,27,4
27_5,2,2,0,0,pool,132,0,4,27,5
27_6,2,2,0,0,pool,132,0,4,27,6
27_7,2,2,0,0,pool,132,0,4,27,7
27_8,2,2,0,0,pool,132,0,4,27,8
27_9,2,2,0,0,pool,132,0,4,27,9
27_10,2,2,0,0,pool,132,1,4,27,10
27_11,2,2,0,0,pool,132,1,4,27,11
27_12,1,2,1,0,pool,132,1,4,27,12
27_13,2,2,0,0,pool,132,1,4,27,13
27_14,2,2,0,0,pool,132,1,4,27,14
27_15,0,2,2,0,pool,132,1,4,27,15
27_16,2,2,0,0,pool,132,1,4,27,16
27_17,2,2,0,0,pool,132,2,4,27,17
27_18,0,2,2,0,pool,132,2,4,27,18
27_19,2,2,0,0,pool,132,2,4,27,19
27_20,2,2,0,0,pool,132,2,4,27,20
27_21,2,2,0,0,pool,132,2,4,27,21
27_22,1,0,1,2,pool,132,2,4,27,22
27_23,0,1,2,1,pool,132,2,4,27,23
27_24,2,2,0,0,pool,132,2,4,27,24
27_25,0,1,2,1,pool,132,2,4,27,25
27_26,2,2,0,0,pool,132,2,4,27,26
28_0,2,2,0,0,renovation_room,132,0,4,28,0
28_1,1,2,1,0,renovation_room,132,0,4,28,1
28_2,2,2,0,0,renovation_room,132,0,4,28,2
28_3,2,2,0,0,renovation_room,132,0,4,28,3
28_4,2,1,0,1,renovation_room,132,0,4,28,4
28_5,2,2,0,0,renovation_room,132,0,4,28,5
28_6,2,2,0,0,renovation_room,132,0,4,28,6
28_7,2,2,0,0,renovation_room,132,0,4,28,7
28_8,2,2,0,0,renovation_room,132,0,4,28,8
28_9,2,2,0,0,renovation_room,132,0,4,28,9
28_10,2,2,0,0,renovation_room,132,1,4,28,10
28_11,2,2,0,0,renovation_room,132,1,4,28,11
28_12,2,2,0,0,renovation_room,132,1,4,28,12
28_13,2,2,0,0,renovation_room,132,1,4,28,13
28_14,2,2,0,0,renovation_room,132,1,4,28,14
28_15,2,2,0,0,renovation_room,132,1,4,28,15
28_16,2,2,0,0,renovation_room,132,1,4,28,16
28_17,2,2,0,0,renovation_room,132,1,4,28,17
28_18,2,2,0,0,renovation_room,132,1,4,28,18
28_19,2,2,0,0,renovation_room,132,1,4,28,19
29_0,2,2,0,0,room,132,0,4,29,0
29_1,1,2,1,0,room,132,0,4,29,1
29_2,1,1,1,1,room,132,0,4,29,2
29_3,1,2,1,0,room,132,0,4,29,3
29_4,1,2,1,0,room,132,0,4,29,4
29_5,1,2,1,0,room,132,0,4,29,5
29_6,1,0,1,2,room,132,0,4,29,6
29_7,1,2,1,0,room,132,0,4,29,7
29_8,1,1,1,1,room,132,0,4,29,8
29_9,0,1,2,1,room,132,0,4,29,9
29_10,2,2,0,0,room,132,1,4,29,10
29_11,2,2,0,0,room,132,1,4,29,11
29_12,2,2,0,0,room,132,1,4,29,12
29_13,2,2,0,0,room,132,1,4,29,13
29_14,1,1,1,1,room,132,1,4,29,14
29_15,2,2,0,0,room,132,1,4,29,15
29_16,2,2,0,0,room,132,1,4,29,16
29_17,2,2,0,0,room,132,1,4,29,17
29_18,2,2,0,0,room,132,1,4,29,18
29_19,0,1,2,1,room,132,1,4,29,19
30_0,2,2,0,0,facility,129,0,4,30,0
30_1,2,2,0,0,facility,129,0,4,30,1
30_2,2,1,0,1,facility,129,0,4,30,2
30_3,2,2,0,0,facility,129,0,4,30,3
30_4,2,2,0,0,facility,129,0,4,30,4
30_5,2,2,0,0,facility,129,0,4,30,5
30_6,2,2,0,0,facility,129,0,4,30,6
30_7,2,1,0,1,facility,129,0,4,30,7
30_8,2,1,0,1,facility,129,0,4,30,8
30_9,2,2,0,0,facility,129,0,4,30,9
30_10,1,0,1,2,facility,129,1,4,30,10
30_11,1,1,1,1,facility,129,1,4,30,11
30_12,1,1,1,1,facility,129,1,4,30,12
30_13,2,1,0,1,facility,129,1,4,30,13
30_14,2,2,0,0,facility,129,1,4,30,14
30_15,2,2,0,0,facility,129,1,4,30,15
30_16,2,1,0,1,facility,129,1,4,30,16
30_17,2,2,0,0,facility,129,1,4,30,17
30_18,0,1,2,1,facility,129,2,4,30,18
30_19,1,0,1,2,facility,129,2,4,30,19
30_20,2,2,0,0,facility,129,2,4,30,20
30_21,2,2,0,0,facility,129,2,4,30,21
30_22,1,0,1,2,facility,129,2,4,30,22
30_23,1,1,1,1,facility,129,2,4,30,23
30_24,1,1,1,1,facility,129,2,4,30,24
30_26,1,1,1,1,facility,129,2,4,30,26
30_27,2,2,0,0,facility,129,2,4,30,27
31_0,1,2,1,0,pool,129,0,4,31,0
31_1,1,2,1,0,pool,129,0,4,31,1
31_2,1,1,1,1,pool,129,0,4,31,2
31_3,1,0,1,2,pool,129,0,4,31,3
31_4,1,2,1,0,pool,129,0,4,31,4
31_5,1,1,1,1,pool,129,0,4,31,5
31_6,2,1,0,1,pool,129,0,4,31,6
31_7,1,0,1,2,pool,129,0,4,31,7
31_8,2,2,0,0,pool,129,0,4,31,8
31_9,1,2,1,0,pool,129,0,4,31,9
31_10,1,0,1,2,pool,129,1,4,31,10
31_11,1,0,1,2,pool,129,1,4,31,11
31_12,1,0,1,2,pool,129,1,4,31,12
31_13,1,0,1,2,pool,129,1,4,31,13
31_14,1,2,1,0,pool,129,2,4,31,14
31_15,2,1,0,1,pool,129,2,4,31,15
31_16,2,1,0,1,pool,129,2,4,31,16
31_17,2,2,0,0,pool,129,2,4,31,17
31_18,2,2,0,0,pool,129,2,4,31,18
31_19,2,2,0,0,pool,129,2,4,31,19
31_20,2,2,0,0,pool,129,2,4,31,20
31_21,2,2,0,0,pool,129,2,4,31,21
31_22,1,2,1,0,pool,129,2,4,31,22
31_23,2,2,0,0,pool,129,2,4,31,23
31_24,2,2,0,0,pool,129,3,4,31,24
31_25,2,2,0,0,pool,129,3,4,31,25
31_26,1,0,1,2,pool,129,3,4,31,26
31_27,2,2,0,0,pool,129,3,4,31,27
31_29,2,2,0,0,pool,129,3,4,31,29
31_30,2,2,0,0,pool,129,3,4,31,30
31_31,2,2,0,0,pool,129,3,4,31,31
31_32,2,2,0,0,pool,129,3,4,31,32
31_33,0,2,2,0,pool,129,3,4,31,33
32_0,2,2,0,0,renovation_room,129,0,4,32,0
32_1,2,2,0,0,renovation_room,129,0,4,32,1
32_2,2,2,0,0,renovation_room,129,0,4,32,2
32_3,2,2,0,0,renovation_room,129,0,4,32,3
32_4,2,2,0,0,renovation_room,129,0,4,32,4
32_5,2,2,0,0,renovation_room,129,0,4,32,5
32_6,2,2,0,0,renovation_room,129,0,4,32,6
32_7,2,2,0,0,renovation_room,129,0,4,32,7
32_8,2,1,0,1,renovation_room,129,0,4,32,8
32_9,2,2,0,0,renovation_room,129,0,4,32,9
32_10,2,2,0,0,renovation_room,129,1,4,32,10
32_11,2,2,0,0,renovation_room,129,1,4,32,11
32_12,2,2,0,0,renovation_room,129,1,4,32,12
32_13,2,1,0,1,renovation_room,129,1,4,32,13
32_14,2,2,0,0,renovation_room,129,1,4,32,14
32_15,2,1,0,1,renovation_room,129,1,4,32,15
32_16,0,2,2,0,renovation_room,129,1,4,32,16
32_17,2,2,0,0,renovation_room,129,1,4,32,17
32_18,2,2,0,0,renovation_room,129,1,4,32,18
32_19,2,2,0,0,renovation_room,129,1,4,32,19
33_0,1,1,1,1,restaurant,129,0,4,33,0
33_1,1,1,1,1,restaurant,129,0,4,33,1
33_2,1,0,1,2,restaurant,129,0,4,33,2
33_3,1,2,1,0,restaurant,129,0,4,33,3
33_4,1,2,1,0,restaurant,129,0,4,33,4
33_5,1,0,1,2,restaurant,129,0,4,33,5
33_6,1,0,1,2,restaurant,129,0,4,33,6
33_7,1,1,1,1,restaurant,129,0,4,33,7
33_8,1,0,1,2,restaurant,129,0,4,33,8
33_9,1,0,1,2,restaurant,129,0,4,33,9
33_10,1,0,1,2,restaurant,129,1,4,33,10
33_11,1,0,1,2,restaurant,129,1,4,33,11
33_12,1,1,1,1,restaurant,129,1,4,33,12
33_13,1,0,1,2,restaurant,129,1,4,33,13
33_14,0,1,2,1,restaurant,129,2,4,33,14
33_15,1,1,1,1,restaurant,129,2,4,33,15
33_16,0,2,2,0,restaurant,129,2,4,33,16
33_17,2,2,0,0,restaurant,129,2,4,33,17
33_18,1,1,1,1,restaurant,129,2,4,33,18
33_19,1,1,1,1,restaurant,129,3,4,33,19
33_20,1,1,1,1,restaurant,129,3,4,33,20
33_21,1,2,1,0,restaurant,129,3,4,33,21
33_22,0,1,2,1,restaurant,129,3,4,33,22
33_23,1,0,1,2,restaurant,129,3,4,33,23
33_24,2,2,0,0,restaurant,129,3,4,33,24
33_25,2,2,0,0,restaurant,129,3,4,33,25
33_26,2,2,0,0,restaurant,129,3,4,33,26
33_27,2,2,0,0,restaurant,129,3,4,33,27
33_28,2,2,0,0,restaurant,129,3,4,33,28
34_0,2,2,0,0,room,129,0,4,34,0
34_1,1,1,1,1,room,129,0,4,34,1
34_2,2,2,0,0,room,129,0,4,34,2
34_3,1,2,1,0,room,129,0,4,34,3
34_4,2,2,0,0,room,129,0,4,34,4
34_5,1,2,1,0,room,129,0,4,34,5
34_6,2,1,0,1,room,129,0,4,34,6
34_7,1,0,1,2,room,129,0,4,34,7
34_8,1,2,1,0,room,129,0,4,34,8
34_9,2,2,0,0,room,129,0,4,34,9
34_10,1,0,1,2,room,129,1,4,34,10
34_11,1,0,1,2,room,129,1,4,34,11
34_12,1,0,1,2,room,129,1,4,34,12
34_13,1,0,1,2,room,129,1,4,34,13
34_14,1,2,1,0,room,129,2,4,34,14
34_15,1,2,1,0,room,129,2,4,34,15
34_16,1,0,1,2,room,129,2,4,34,16
34_17,1,2,1,0,room,129,2,4,34,17
34_18,1,1,1,1,room,129,2,4,34,18
34_19,2,2,0,0,room,129,2,4,34,19
34_20,0,1,2,1,room,129,2,4,34,20
34_21,0,0,2,2,room,129,2,4,34,21
34_22,1,1,1,1,room,129,2,4,34,22
34_23,1,1,1,1,room,129,2,4,34,23
34_24,2,2,0,0,room,129,3,4,34,24
34_25,2,1,0,1,room,129,3,4,34,25
34_26,2,2,0,0,room,129,3,4,34,26
34_27,1,1,1,1,room,129,3,4,34,27
34_28,1,2,1,0,room,129,3,4,34,28
34_29,1,0,1,2,room,129,3,4,34,29
34_30,2,2,0,0,room,129,3,4,34,30
34_31,1,0,1,2,room,129,3,4,34,31
34_32,2,2,0,0,room,129,3,4,34,32
34_33,2,2,0,0,room,129,3,4,34,33
34_34,2,2,0,0,room,129,4,4,34,34
34_35,1,0,1,2,room,129,4,4,34,35
34_36,2,2,0,0,room,129,4,4,34,36
34_37,2,2,0,0,room,129,4,4,34,37
34_38,2,2,0,0,room,129,4,4,34,38
34_39,2,2,0,0,room,129,4,4,34,39
34_40,2,2,0,0,room,129,4,4,34,40
34_41,2,1,0,1,room,129,4,4,34,41
34_42,1,0,1,2,room,129,4,4,34,42
34_43,1,0,1,2,room,129,4,4,34,43
35_0,1,2,1,0,facility,445,0,4,35,0
35_1,2,2,0,0,facility,445,0,4,35,1
35_2,1,2,1,0,facility,445,0,4,35,2
35_3,1,2,1,0,facility,445,0,4,35,3
35_4,2,2,0,0,facility,445,0,4,35,4
35_5,1,2,1,0,facility,445,0,4,35,5
35_6,2,2,0,0,facility,445,0,4,35,6
35_7,2,2,0,0,facility,445,0,4,35,7
35_8,0,1,2,1,facility,445,0,4,35,8
35_9,1,0,1,2,facility,445,0,4,35,9
35_10,2,2,0,0,facility,445,1,4,35,10
35_11,2,2,0,0,facility,445,1,4,35,11
35_12,2,1,0,1,facility,445,1,4,35,12
35_13,1,1,1,1,facility,445,1,4,35,13
35_14,2,2,0,0,facility,445,1,4,35,14
35_15,2,2,0,0,facility,445,1,4,35,15
35_16,2,1,0,1,facility,445,1,4,35,16
35_17,1,1,1,1,facility,445,1,4,35,17
35_18,2,2,0,0,facility,445,1,4,35,18
35_19,2,2,0,0,facility,445,1,4,35,19
36_0,2,2,0,0,pool,445,0,4,36,0
36_1,0,1,2,1,pool,445,0,4,36,1
36_2,2,2,0,0,pool,445,0,4,36,2
36_3,2,2,0,0,pool,445,0,4,36,3
36_4,2,2,0,0,pool,445,0,4,36,4
36_5,2,2,0,0,pool,445,0,4,36,5
36_6,0,2,2,0,pool,445,0,4,36,6
36_7,1,2,1,0,pool,445,0,4,36,7
36_8,1,1,1,1,pool,445,0,4,36,8
36_9,0,2,2,0,pool,445,0,4,36,9
36_10,2,2,0,0,pool,445,1,4,36,10
36_11,2,2,0,0,pool,445,1,4,36,11
36_12,2,2,0,0,pool,445,1,4,36,12
36_13,2,2,0,0,pool,445,1,4,36,13
36_14,2,2,0,0,pool,445,1,4,36,14
36_15,2,2,0,0,pool,445,1,4,36,15
36_16,2,2,0,0,pool,445,1,4,36,16
36_17,2,2,0,0,pool,445,1,4,36,17
36_18,2,2,0,0,pool,445,1,4,36,18
36_19,2,2,0,0,pool,445,1,4,36,19
37_0,2,1,0,1,renovation_room,445,0,4,37,0
37_1,2,2,0,0,renovation_room,445,0,4,37,1
37_2,2,2,0,0,renovation_room,445,0,4,37,2
37_3,2,2,0,0,renovation_room,445,0,4,37,3
37_4,2,2,0,0,renovation_room,445,0,4,37,4
37_5,2,2,0,0,renovation_room,445,0,4,37,5
37_6,2,2,0,0,renovation_room,445,0,4,37,6
37_7,1,2,1,0,renovation_room,445,0,4,37,7
37_8,2,2,0,0,renovation_room,445,0,4,37,8
37_9,2,2,0,0,renovation_room,445,0,4,37,9
37_10,2,2,0,0,renovation_room,445,1,4,37,10
37_11,2,2,0,0,renovation_room,445,1,4,37,11
37_12,2,2,0,0,renovation_room,445,1,4,37,12
37_13,2,2,0,0,renovation_room,445,1,4,37,13
37_14,2,2,0,0,renovation_room,445,1,4,37,14
37_15,2,2,0,0,renovation_room,445,1,4,37,15
37_16,2,2,0,0,renovation_room,445,1,4,37,16
37_17,0,2,2,0,renovation_room,445,1,4,37,17
37_18,2,2,0,0,renovation_room,445,1,4,37,18
37_19,2,2,0,0,renovation_room,445,1,4,37,19
38_0,1,2,1,0,restaurant,445,0,4,38,0
38_1,1,2,1,0,restaurant,445,0,4,38,1
38_2,1,2,1,0,restaurant,445,0,4,38,2
38_3,2,2,0,0,restaurant,445,0,4,38,3
38_4,1,2,1,0,restaurant,445,0,4,38,4
38_5,2,2,0,0,restaurant,445,0,4,38,5
38_6,1,2,1,0,restaurant,445,0,4,38,6
38_7,2,2,0,0,restaurant,445,0,4,38,7
38_8,1,1,1,1,restaurant,445,0,4,38,8
38_9,1,2,1,0,restaurant,445,0,4,38,9
38_10,2,2,0,0,restaurant,445,1,4,38,10
38_11,2,2,0,0,restaurant,445,1,4,38,11
38_12,2,2,0,0,restaurant,445,1,4,38,12
38_13,2,2,0,0,restaurant,445,1,4,38,13
38_14,2,2,0,0,restaurant,445,1,4,38,14
38_15,2,2,0,0,restaurant,445,1,4,38,15
38_16,2,2,0,0,restaurant,445,1,4,38,16
38_17,2,1,0,1,restaurant,445,1,4,38,17
38_18,2,2,0,0,restaurant,445,1,4,38,18
38_19,2,2,0,0,restaurant,445,1,4,38,19
39_0,1,2,1,0,room,445,0,4,39,0
39_1,2,2,0,0,room,445,0,4,39,1
39_2,1,2,1,0,room,445,0,4,39,2
39_3,1,0,1,2,room,445,0,4,39,3
39_4,2,2,0,0,room,445,0,4,39,4
39_5,1,0,1,2,room,445,0,4,39,5
39_6,2,2,0,0,room,445,0,4,39,6
39_7,1,0,1,2,room,445,0,4,39,7
39_8,2,1,0,1,room,445,0,4,39,8
39_9,0,2,2,0,room,445,0,4,39,9
39_10,1,2,1,0,room,445,1,4,39,10
39_11,1,0,1,2,room,445,1,4,39,11
39_12,2,2,0,0,room,445,1,4,39,12
39_13,1,0,1,2,room,445,1,4,39,13
39_14,2,1,0,1,room,445,1,4,39,14
39_15,2,2,0,0,room,445,1,4,39,15
39_16,2,2,0,0,room,445,1,4,39,16
39_17,1,2,1,0,room,445,1,4,39,17
39_18,2,2,0,0,room,445,1,4,39,18
39_19,0,1,2,1,room,445,1,4,39,19
40_0,0,2,2,0,facility,136,0,4,40,0
40_1,1,1,1,1,facility,136,0,4,40,1
40_2,0,2,2,0,facility,136,0,4,40,2
40_3,1,1,1,1,facility,136,0,4,40,3
40_4,1,1,1,1,facility,136,0,4,40,4
40_5,1,0,1,2,facility,136,0,4,40,5
40_6,1,2,1,0,facility,136,0,4,40,6
40_7,1,1,1,1,facility,136,0,4,40,7
40_8,1,0,1,2,facility,136,0,4,40,8
40_9,1,1,1,1,facility,136,0,4,40,9
40_10,1,1,1,1,facility,136,1,4,40,10
40_11,2,2,0,0,facility,136,1,4,40,11
40_12,2,2,0,0,facility,136,1,4,40,12
40_13,2,2,0,0,facility,136,1,4,40,13
40_14,1,1,1,1,facility,136,2,4,40,14
40_15,0,1,2,1,facility,136,2,4,40,15
40_16,2,2,0,0,facility,136,2,4,40,16
40_17,2,2,0,0,facility,136,2,4,40,17
40_18,2,2,0,0,facility,136,2,4,40,18
40_19,0,1,2,1,facility,136,2,4,40,19
40_20,0,1,2,1,facility,136,2,4,40,20
41_0,0,1,2,1,pool,136,0,4,41,0
41_1,2,2,0,0,pool,136,0,4,41,1
41_2,0,1,2,1,pool,136,0,4,41,2
41_3,0,1,2,1,pool,136,0,4,41,3
41_4,2,2,0,0,pool,136,0,4,41,4
41_5,2,2,0,0,pool,136,0,4,41,5
41_6,2,2,0,0,pool,136,0,4,41,6
41_7,1,0,1,2,pool,136,0,4,41,7
41_8,2,2,0,0,pool,136,0,4,41,8
41_9,0,1,2,1,pool,136,0,4,41,9
41_10,2,2,0,0,pool,136,1,4,41,10
41_11,1,1,1,1,pool,136,1,4,41,11
41_12,2,2,0,0,pool,136,1,4,41,12
41_13,2,2,0,0,pool,136,1,4,41,13
41_14,2,2,0,0,pool,136,1,4,41,14
41_15,2,2,0,0,pool,136,1,4,41,15
41_16,1,0,1,2,pool,136,1,4,41,16
41_17,1,1,1,1,pool,136,1,4,41,17
41_18,2,2,0,0,pool,136,1,4,41,18
41_19,1,1,1,1,pool,136,1,4,41,19
42_0,0,2,2,0,renovation_room,136,0,4,42,0
42_1,2,2,0,0,renovation_room,136,0,4,42,1
42_2,2,2,0,0,renovation_room,136,0,4,42,2
42_3,2,2,0,0,renovation_room,136,0,4,42,3
42_4,2,2,0,0,renovation_room,136,0,4,42,4
42_5,2,2,0,0,renovation_room,136,0,4,42,5
42_6,2,2,0,0,renovation_room,136,0,4,42,6
42_7,2,2,0,0,renovation_room,136,0,4,42,7
42_8,1,2,1,0,renovation_room,136,0,4,42,8
42_9,1,2,1,0,renovation_room,136,0,4,42,9
42_10,2,2,0,0,renovation_room,136,1,4,42,10
42_11,2,2,0,0,renovation_room,136,1,4,42,11
42_12,2,2,0,0,renovation_room,136,1,4,42,12
42_13,2,2,0,0,renovation_room,136,1,4,42,13
42_14,2,2,0,0,renovation_room,136,1,4,42,14
42_15,2,2,0,0,renovation_room,136,1,4,42,15
42_16,2,2,0,0,renovation_room,136,1,4,42,16
42_17,2,2,0,0,renovation_room,136,1,4,42,17
42_18,2,2,0,0,renovation_room,136,1,4,42,18
42_19,2,2,0,0,renovation_room,136,1,4,42,19
43_0,2,2,0,0,restaurant,136,0,4,43,0
43_1,2,2,0,0,restaurant,136,0,4,43,1
43_2,1,2,1,0,restaurant,136,0,4,43,2
43_3,2,2,0,0,restaurant,136,0,4,43,3
43_4,2,2,0,0,restaurant,136,0,4,43,4
43_5,0,1,2,1,restaurant,136,0,4,43,5
43_6,0,2,2,0,restaurant,136,0,4,43,6
43_7,0,1,2,1,restaurant,136,0,4,43,7
43_8,1,2,1,0,restaurant,136,0,4,43,8
43_9,0,0,2,2,restaurant,136,0,4,43,9
43_10,2,2,0,0,restaurant,136,1,4,43,10
43_11,0,0,2,2,restaurant,136,1,4,43,11
43_12,2,2,0,0,restaurant,136,1,4,43,12
43_13,2,2,0,0,restaurant,136,1,4,43,13
43_14,0,1,2,1,restaurant,136,1,4,43,14
43_15,2,1,0,1,restaurant,136,1,4,43,15
43_16,2,2,0,0,restaurant,136,1,4,43,16
43_17,2,2,0,0,restaurant,136,1,4,43,17
43_18,0,2,2,0,restaurant,136,1,4,43,18
43_19,2,1,0,1,restaurant,136,1,4,43,19
44_0,2,2,0,0,room,136,0,4,44,0
44_1,2,1,0,1,room,136,0,4,44,1
44_2,2,2,0,0,room,136,0,4,44,2
44_3,1,2,1,0,room,136,0,4,44,3
44_4,2,2,0,0,room,136,0,4,44,4
44_5,1,0,1,2,room,136,0,4,44,5
44_6,2,1,0,1,room,136,0,4,44,6
44_7,2,2,0,0,room,136,0,4,44,7
44_8,2,2,0,0,room,136,0,4,44,8
44_9,0,1,2,1,room,136,0,4,44,9
44_10,2,1,0,1,room,136,1,4,44,10
44_11,0,2,2,0,room,136,1,4,44,11
44_12,1,1,1,1,room,136,1,4,44,12
44_13,2,2,0,0,room,136,1,4,44,13
44_14,1,1,1,1,room,136,1,4,44,14
44_15,2,2,0,0,room,136,1,4,44,15
44_16,1,0,1,2,room,136,1,4,44,16
44_17,0,2,2,0,room,136,1,4,44,17
44_18,2,1,0,1,room,136,1,4,44,18
44_19,0,2,2,0,room,136,1,4,44,19
44_20,2,2,0,0,room,136,2,4,44,20
44_21,2,2,0,0,room,136,2,4,44,21
44_22,2,2,0,0,room,136,2,4,44,22
44_23,2,2,0,0,room,136,2,4,44,23
44_24,2,2,0,0,room,136,2,4,44,24
44_25,2,2,0,0,room,136,2,4,44,25
44_26,1,2,1,0,room,136,2,4,44,26
44_27,2,2,0,0,room,136,2,4,44,27
44_28,2,2,0,0,room,136,2,4,44,28
44_29,2,2,0,0,room,136,2,4,44,29
45_0,2,2,0,0,reception,243,0,4,45,0
45_1,2,2,0,0,reception,243,0,4,45,1
45_2,2,2,0,0,reception,243,0,4,45,2
45_3,1,0,1,2,reception,243,0,4,45,3
45_4,1,1,1,1,reception,243,0,4,45,4
45_5,2,2,0,0,reception,243,0,4,45,5
45_6,2,2,0,0,reception,243,0,4,45,6
45_7,1,1,1,1,reception,243,0,4,45,7
45_8,1,0,1,2,reception,243,0,4,45,8
45_9,2,2,0,0,reception,243,0,4,45,9
45_10,2,2,0,0,reception,243,1,4,45,10
45_11,1,2,1,0,reception,243,1,4,45,11
45_12,1,2,1,0,reception,243,1,4,45,12
45_13,1,2,1,0,reception,243,1,4,45,13
45_14,1,2,1,0,reception,243,1,4,45,14
45_15,1,1,1,1,reception,243,1,4,45,15
45_16,1,2,1,0,reception,243,1,4,45,16
45_17,2,2,0,0,reception,243,1,4,45,17
45_18,1,2,1,0,reception,243,1,4,45,18
45_19,1,2,1,0,reception,243,1,4,45,19
45_21,1,2,1,0,reception,243,2,4,45,21
45_22,1,0,1,2,reception,243,2,4,45,22
45_23,1,1,1,1,reception,243,2,4,45,23
45_24,2,2,0,0,reception,243,2,4,45,24
45_25,2,2,0,0,reception,243,3,4,45,25
45_26,2,2,0,0,reception,243,3,4,45,26
45_27,0,0,2,2,reception,243,3,4,45,27
45_28,1,1,1,1,reception,243,3,4,45,28
45_29,1,0,1,2,reception,243,3,4,45,29
45_30,1,0,1,2,reception,243,3,4,45,30
45_31,0,1,2,1,reception,243,3,4,45,31
45_32,0,0,2,2,reception,243,3,4,45,32
45_33,0,0,2,2,reception,243,3,4,45,33
45_34,0,0,2,2,reception,243,3,4,45,34
46_0,2,2,0,0,pool,243,0,4,46,0
46_1,2,2,0,0,pool,243,0,4,46,1
46_2,1,2,1,0,pool,243,0,4,46,2
46_3,2,2,0,0,pool,243,0,4,46,3
46_4,2,2,0,0,pool,243,0,4,46,4
